,Player ID,Name,Last_Name,Team,Position,Cost_Today,Total Points,Form,Points/Game,xGi,xGc,Selection %,Goals,Assists,Clean Sheets,GW Points,Total Bonus Points,Total BPS,Goals Conceded,Minutes,YC,RC,Saves,Penalties Saved,Penalties Missed,Transfers Out GW,Transfers in GW,Influence,Creativity,Threat,ICT Index,GW1,GW2,GW3,GW4,GW5,GW6,CGW,NGW,NGW2,NGW3,NGW4,NGW5,Diff_Score_1_GW,Diff_Score_2_GW,Diff_Score_3_GW,Diff_Score_4_GW,Diff_Score_5_GW,FDI_1,FDI_2,FDI_3,FDI_4,FDI_5,Initial Cost
433,397,Ryan,Fraser,Newcastle,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,0,0,0,0,0,50
434,398,Anthony,Gordon,Newcastle,MID,75,3,3,3,0.03,1.73,24,0,0,1,3,0,12,0,69,0,0,0,0,0,0,0,2.4,12.8,2,1.7,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,1.5,0.75,0.4286,0.3333,0.25,75
435,399,Lewis,Hall,Newcastle,DEF,45,5,5,5,0.03,1.73,5,0,0,1,5,0,17,0,69,0,0,0,0,0,0,0,14.2,14.7,2,3.1,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,2.5,1.25,0.7143,0.5556,0.4167,45
436,400,Isaac,Hayden,Newcastle,MID,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,0,0,0,0,0,45
437,401,Alexander,Isak,Newcastle,FWD,85,5,5,5,0.08,1.77,58,0,1,1,5,0,22,0,90,0,0,0,0,0,0,0,25.6,10.8,6,4.2,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,2.5,1.25,0.7143,0.5556,0.4167,85
438,402,Jacob,Murphy,Newcastle,MID,55,1,1,1,0.03,0.62,2,0,0,0,1,0,9,0,29,0,0,0,0,0,0,0,5,0.9,0,0.6,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,0.5,0.25,0.1429,0.1111,0.0833,55
439,403,Joelinton,Joelinton,Newcastle,MID,60,11,11,11,0.23,1.77,2.7,1,0,1,11,0,34,0,90,0,0,0,0,0,0,0,53.8,1.2,24,7.9,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,5.5,2.75,1.5714,1.2222,0.9167,60
440,404,Lloyd,Kelly,Newcastle,DEF,45,1,1,1,0,1.98,0.1,0,0,0,1,0,4,0,20,0,0,0,0,0,0,0,9.2,0,0,0.9,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,0.5,0.25,0.1429,0.1111,0.0833,45
441,405,Emil,Krafth,Newcastle,DEF,45,6,6,6,0,2.37,0.2,0,0,1,6,0,21,0,60,0,0,0,0,0,0,0,16,0,6,2.2,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,3,1.5,0.8571,0.6667,0.5,45
442,406,Garang,Kuol,Newcastle,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,0,0,0,0,0,45
443,407,Jamaal,Lascelles,Newcastle,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,0,0,0,0,0,45
444,408,Jamal,Lewis,Newcastle,DEF,40,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,0,0,0,0,0,40
445,409,Tino,Livramento,Newcastle,DEF,45,7,7,7,0,1.77,2.5,0,0,1,7,0,25,0,90,0,0,0,0,0,0,0,20,0.6,0,2.1,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,3.5,1.75,1,0.7778,0.5833,45
446,410,Sean,Longstaff,Newcastle,MID,50,3,3,3,0.01,1.77,1.1,0,0,1,3,0,11,0,90,0,0,0,0,0,0,0,9.4,1.3,4,1.5,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,1.5,0.75,0.4286,0.3333,0.25,50
447,411,Lewis,Miley,Newcastle,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,0,0,0,0,0,50
448,413,Nick,Pope,Newcastle,GK,50,9,9,9,0,1.77,8.5,0,0,1,9,0,27,0,90,0,0,3,0,0,0,0,25.2,0,0,2.5,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,4.5,2.25,1.2857,1,0.75,50
449,414,John,Ruddy,Newcastle,GK,40,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,0,0,0,0,0,40
450,415,Fabian,Schär,Newcastle,DEF,55,-2,-2,-2,0.13,0.67,1.4,0,0,0,-2,0,-8,0,27,0,0,0,0,0,0,0,0,0.3,5,0.1,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,-1,-0.5,-0.2857,-0.2222,-0.1667,55
451,416,Matt,Targett,Newcastle,DEF,40,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,0,0,0,0,0,40
452,417,Sandro,Tonali,Newcastle,MID,55,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,0,0,0,0,0,55
453,418,Kieran,Trippier,Newcastle,DEF,60,0,0,0,0,0,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,0,0,0,0,0,60
454,419,Joe,White,Newcastle,MID,45,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,0,0,0,0,0,45
455,420,Joe,Willock,Newcastle,MID,50,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,0,0,0,0,0,50
456,421,Callum,Wilson,Newcastle,FWD,70,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,0,0,0,0,0,70
457,574,Miodrag,Pivas,Newcastle,DEF,40,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,0,0,0,0,0,40
458,590,William,Osula,Newcastle,FWD,50,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,0,0,0,0,0,50
459,412,Odysseas,Odysseas,Newcastle,GK,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOU (H),BOU (A),TOT (H),WOL (A),FUL (A),MCI (H),2,2,3,2,3,5,2,4,7,9,12,0,0,0,0,0,45
460,26,Alex,Moreno,Nottingham Forest,DEF,45,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,0,0,0,0,0,45
461,422,Ola,Aina,Nottingham Forest,DEF,45,1,1,1,0.06,0.93,1,0,0,0,1,0,4,0,53,0,0,0,0,0,0,0,5.2,2.1,1,0.8,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,0.5,0.25,0.1667,0.0909,0.0769,45
462,423,Elliot,Anderson,Nottingham Forest,MID,50,1,1,1,0.05,2.95,0.2,0,0,0,1,0,4,1,18,0,0,0,0,0,0,0,5.4,1.5,8,1.5,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,0.5,0.25,0.1667,0.0909,0.0769,50
463,424,Taiwo,Awoniyi,Nottingham Forest,FWD,60,1,1,1,0.75,2.95,0.8,0,0,0,1,0,6,1,18,0,0,0,0,0,0,0,3.4,1,19,2.3,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,0.5,0.25,0.1667,0.0909,0.0769,60
464,425,Willy,Boly,Nottingham Forest,DEF,45,2,2,2,0.07,1.22,0.3,0,0,0,2,0,10,1,90,0,0,0,0,0,0,0,32,0.1,17,4.9,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,1,0.5,0.3333,0.1818,0.1538,45
465,426,Josh,Bowler,Nottingham Forest,MID,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,0,0,0,0,0,45
466,427,Carlos,Miguel,Nottingham Forest,GK,45,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,0,0,0,0,0,45
467,428,Eric,Da Silva Moreira,Nottingham Forest,MID,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,0,0,0,0,0,45
468,430,Emmanuel,Dennis,Nottingham Forest,FWD,50,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,0,0,0,0,0,50
469,431,Nicolás,Dominguez,Nottingham Forest,MID,50,1,1,1,0.22,1.68,0,0,0,0,1,0,3,1,36,0,0,0,0,0,0,0,6.2,5.7,4,1.6,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,0.5,0.25,0.1667,0.0909,0.0769,50
470,432,Anthony,Elanga,Nottingham Forest,MID,55,1,1,1,0.3,0.93,1.9,0,0,0,1,0,13,0,53,0,0,0,0,0,0,0,10.4,25.1,9,4.5,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,0.5,0.25,0.1667,0.0909,0.0769,55
471,433,Morgan,Gibbs-White,Nottingham Forest,MID,65,2,2,2,0.17,1.22,4.5,0,0,0,2,0,8,1,90,0,0,0,0,0,0,0,9.8,41.3,14,6.5,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,1,0.5,0.3333,0.1818,0.1538,65
472,434,Callum,Hudson-Odoi,Nottingham Forest,MID,55,3,3,3,0.34,0.8,3.5,0,0,1,3,0,13,0,71,0,0,0,0,0,0,0,12.2,41.7,28,8.2,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,1.5,0.75,0.5,0.2727,0.2308,55
473,435,Alex,Mighten,Nottingham Forest,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,0,0,0,0,0,45
474,437,Neco,Williams,Nottingham Forest,DEF,45,1,1,1,0.16,1.22,0.5,0,0,0,1,0,9,1,90,0,0,0,0,0,0,0,21.8,30.9,6,5.9,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,0.5,0.25,0.1667,0.0909,0.0769,45
475,438,Omar,Richards,Nottingham Forest,DEF,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,0,0,0,0,0,45
476,439,Lewis,O'Brien,Nottingham Forest,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,0,0,0,0,0,50
477,440,Andrew,Omobamidele,Nottingham Forest,DEF,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,0,0,0,0,0,45
478,441,Jonathan,Panzo,Nottingham Forest,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,0,0,0,0,0,40
479,442,Ibrahim,Sangaré,Nottingham Forest,MID,45,2,2,2,0.01,1.22,2.4,0,0,0,2,0,13,1,90,0,0,0,0,0,0,0,14.8,2.5,4,2.1,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,1,0.5,0.3333,0.1818,0.1538,45
480,443,Matz,Sels,Nottingham Forest,GK,45,3,3,3,0,1.22,1.2,0,0,0,3,0,13,1,90,0,0,3,0,0,0,0,23.8,0,0,2.4,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,1.5,0.75,0.5,0.2727,0.2308,45
481,444,Harry,Toffolo,Nottingham Forest,DEF,45,1,1,1,0.07,1.68,0.1,0,0,0,1,0,0,1,36,0,0,0,0,0,0,0,9.6,3,6,1.9,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,0.5,0.25,0.1667,0.0909,0.0769,45
482,445,Matt,Turner,Nottingham Forest,GK,40,0,0,0,0,0,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,0,0,0,0,0,40
483,446,Hwang,Ui-jo,Nottingham Forest,FWD,45,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,0,0,0,0,0,45
484,447,Chris,Wood,Nottingham Forest,FWD,60,9,9,9,0.93,0.8,6.8,1,0,1,9,0,30,0,71,0,0,0,0,0,0,0,32.2,5.7,21,5.9,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,4.5,2.25,1.5,0.8182,0.6923,60
485,448,Joe,Worrall,Nottingham Forest,DEF,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,0,0,0,0,0,45
486,449,Ryan,Yates,Nottingham Forest,MID,50,7,7,7,0.33,1.13,0.3,0,1,0,7,0,29,1,75,0,0,0,0,0,0,0,12.4,16.9,36,6.5,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,3.5,1.75,1.1667,0.6364,0.5385,50
487,573,Nikola,Milenković,Nottingham Forest,DEF,45,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,0,0,0,0,0,45
488,596,João Pedro,Jota Silva,Nottingham Forest,MID,60,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,0,0,0,0,0,60
489,620,Ramón,Sosa,Nottingham Forest,MID,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,0,0,0,0,0,55
490,429,Danilo,Danilo,Nottingham Forest,MID,49,1,1,1,0,1.8,0,0,0,0,1,0,1,0,14,0,0,0,0,0,0,0,0,0.1,0,0,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,0.5,0.25,0.1667,0.0909,0.0769,50
491,436,Murillo,Murillo,Nottingham Forest,DEF,45,2,2,2,0,1.22,0.5,0,0,0,2,0,14,1,90,0,0,0,0,0,0,0,19.8,1,0,2.1,BOU (H),SOU (A),WOL (H),LIV (A),BHA (A),FUL (H),2,2,2,5,2,2,2,4,6,11,13,1,0.5,0.3333,0.1818,0.1538,45
492,27,Cameron,Archer,Southampton,FWD,50,1,1,1,0.9,0,1.3,0,0,0,1,0,4,0,19,0,0,0,0,0,0,0,1,0.1,22,2.3,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0.25,0.1667,0.125,0.0909,0.0769,50
493,188,Lesley,Ugochukwu,Southampton,MID,45,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0,0,0,0,0,45
494,450,Carlos,Alcaraz,Southampton,MID,50,1,1,1,1,0,0.1,0,0,0,1,0,4,0,9,0,0,0,0,0,0,0,8.4,15.9,19,4.3,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0.25,0.1667,0.125,0.0909,0.0769,50
495,451,Samuel,Amo-Ameyaw,Southampton,MID,45,1,1,1,1.5,0,0.1,0,0,0,1,0,4,0,9,0,0,0,0,0,0,0,4,15,6,2.5,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0.25,0.1667,0.125,0.0909,0.0769,45
496,452,Joe,Aribo,Southampton,MID,50,2,2,2,0.64,0.33,0.1,0,0,0,2,0,18,1,69,0,0,0,0,0,0,0,14.8,27.9,9,5.2,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0.5,0.3333,0.25,0.1818,0.1538,50
497,453,Adam,Armstrong,Southampton,FWD,55,2,2,2,0.79,0.25,1.7,0,0,0,2,0,5,1,90,0,0,0,0,0,0,0,7.8,12.9,37,5.8,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0.5,0.3333,0.25,0.1818,0.1538,55
498,454,Gavin,Bazunu,Southampton,GK,45,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0,0,0,0,0,45
499,455,Jan,Bednarek,Southampton,DEF,40,2,2,2,0.03,0.28,1.9,0,0,0,2,0,13,1,80,0,0,0,0,0,0,0,18.4,12.7,2,3.3,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0.5,0.3333,0.25,0.1818,0.1538,40
500,456,Armel,Bella-Kotchap,Southampton,DEF,40,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0,0,0,0,0,40
501,457,James,Bree,Southampton,DEF,40,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0,0,0,0,0,40
502,458,Shea,Charles,Southampton,MID,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0,0,0,0,0,45
503,459,Samuel,Edozie,Southampton,MID,50,0,0,0,0.3,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,6.8,18.5,16,4.1,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0,0,0,0,0,50
504,460,Ronnie,Edwards,Southampton,DEF,40,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0,0,0,0,0,40
505,461,Taylor,Harwood-Bellis,Southampton,DEF,40,1,1,1,0.02,0.25,10.6,0,0,0,1,0,6,1,90,0,0,0,0,0,0,0,17.6,14,6,3.8,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0.25,0.1667,0.125,0.0909,0.0769,40
506,463,Adam,Lallana,Southampton,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0,0,0,0,0,50
507,464,Juan,Larios,Southampton,DEF,40,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0,0,0,0,0,40
508,465,Mateusz,Lis,Southampton,GK,40,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0,0,0,0,0,40
509,466,Joe,Lumley,Southampton,GK,40,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0,0,0,0,0,40
510,467,Ryan,Manning,Southampton,DEF,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0,0,0,0,0,45
511,468,Sékou,Mara,Southampton,FWD,50,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0,0,0,0,0,50
512,469,Alex,McCarthy,Southampton,GK,45,2,2,2,0,0.25,0.2,0,0,0,2,0,2,1,90,0,0,0,0,0,0,0,0,0,0,0,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0.5,0.3333,0.25,0.1818,0.1538,45
513,470,Paul,Onuachu,Southampton,FWD,50,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0,0,0,0,0,50
514,471,Will,Smallbone,Southampton,MID,50,2,2,2,0.56,0.25,0.1,0,0,0,2,0,13,1,90,0,0,0,0,0,0,0,4.8,7.7,28,4.1,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0.5,0.3333,0.25,0.1818,0.1538,50
515,472,Jack,Stephens,Southampton,DEF,40,1,1,1,0.04,0.25,0.3,0,0,0,1,0,6,1,90,0,0,0,0,0,0,0,12.2,16.6,4,3.3,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0.25,0.1667,0.125,0.0909,0.0769,40
516,473,Ross,Stewart,Southampton,FWD,45,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0,0,0,0,0,45
517,475,Charlie,Taylor,Southampton,DEF,40,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0,0,0,0,0,40
518,476,Kyle,Walker-Peters,Southampton,DEF,45,2,2,2,0.16,0.28,0.5,0,0,0,2,0,8,1,80,0,0,0,0,0,0,0,2,10.9,8,2.1,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0.5,0.3333,0.25,0.1818,0.1538,45
519,477,Nathan,Wood,Southampton,DEF,40,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0,0,0,0,0,40
